Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
28628,268,4e-06,0.000479,0.00373134
2408,268,3e-06,0.000421,0.00373134
11611,268,3e-06,0.000532,0.00373134
8688,268,4e-06,0.000502,0.00373134
6232,268,2e-06,0.000523,0.00373134
5899,268,2e-06,0.000399,0.00373134
36489,268,2e-06,0.000608,0.00373134
10587,268,3e-06,0.000409,0.00373134
27798,268,3e-06,0.000504,0.00373134
13046,268,4e-06,0.000486,0.00373134
7419,268,4e-06,0.000518,0.00373134
11944,268,4e-06,0.000566,0.00373134
1464,268,4e-06,0.00054,0.00373134
24816,268,3e-06,0.000473,0.00373134
8179,268,5e-06,0.000576,0.00373134
34300,268,3e-06,0.000634,0.00373134
663,268,4e-06,0.000431,0.00373134
10577,268,4e-06,0.000479,0.00373134
36424,268,4e-06,0.00039,0.00373134
32411,268,4e-06,0.000383,0.00373134
4557,268,2e-06,0.000517,0.00373134
37446,268,2e-06,0.000383,0.00373134
18608,268,2e-06,0.000381,0.00373134
190,268,1e-05,0.000344,0.00373134
6893,268,3e-06,0.000376,0.00373134
23183,268,3e-06,0.000372,0.00373134
-81482,268,2e-06,0.000482,0.00373134
9186,268,3e-06,0.000389,0.00373134
3107,268,3e-06,0.000378,0.00373134
20143,268,3e-06,0.000394,0.00373134
30430,268,1e-06,0.000378,0.00373134
7150,268,2e-06,0.000374,0.00373134
5461,268,2e-06,0.000373,0.00373134
24889,268,2e-06,0.000378,0.00373134
13623,268,2e-06,0.000424,0.00373134
35381,268,4e-06,0.000626,0.00373134
30247,268,4e-06,0.000614,0.00373134
27577,268,2e-06,0.00064,0.00373134
20082,268,3e-06,0.00054,0.00373134
36471,268,3e-06,0.000381,0.00373134
34399,268,1e-06,0.000373,0.00373134
37579,268,3e-06,0.000384,0.00373134
37538,268,3e-06,0.00038,0.00373134
16740,268,2e-06,0.000393,0.00373134
4,268,4e-06,0.000397,0.011194
31223,268,3e-06,0.000406,0.00373134
27811,268,2e-06,0.000371,0.00373134
18715,268,3e-06,0.000371,0.00373134
37834,268,2e-06,0.000387,0.00373134
37448,268,1e-06,0.000401,0.00373134
21774,268,2e-06,0.000365,0.00373134
7403,268,3e-06,0.000362,0.00373134
20920,268,1e-06,0.000368,0.00373134
2067,268,3e-06,0.000358,0.00373134
33428,268,1e-06,0.00038,0.00373134
8467,268,3e-06,0.000423,0.00373134
7331,268,3e-06,0.000379,0.00373134
27999,268,3e-06,0.000394,0.00373134
28444,268,1e-06,0.000412,0.00373134
3746,268,3e-06,0.000371,0.00373134
37610,268,1e-06,0.000378,0.00373134
25584,268,2e-06,0.00042,0.00373134
17749,268,2e-06,0.000376,0.00373134
33970,268,3e-06,0.000378,0.00373134
17988,268,3e-06,0.000376,0.00373134
13883,268,2e-06,0.000376,0.00373134
37744,268,1e-06,0.000378,0.00373134
31826,268,1e-06,0.000378,0.00373134
7707,268,2e-06,0.000372,0.00373134
7235,268,1e-06,0.000369,0.00373134
23250,268,2e-06,0.000379,0.00373134
31862,268,1e-06,0.000373,0.00373134
33522,268,2e-06,0.000383,0.00373134
11357,268,1e-06,0.000374,0.00373134
35889,268,2e-06,0.000377,0.00373134
9476,268,1e-06,0.000372,0.00373134
26044,268,1e-06,0.000378,0.00373134
11586,268,2e-06,0.000374,0.00373134
30944,268,2e-06,0.000377,0.00373134
6565,268,2e-06,0.000591,0.00373134
36975,268,3e-06,0.000468,0.00373134
31771,268,3e-06,0.000463,0.00373134
26744,268,4e-06,0.000399,0.00373134
7219,268,3e-06,0.000388,0.00373134
37162,268,3e-06,0.000408,0.00373134
18514,268,3e-06,0.000366,0.00373134
5980,268,3e-06,0.000362,0.00373134
10497,268,3e-06,0.000366,0.00373134
34016,268,3e-06,0.000369,0.00373134
11290,268,3e-06,0.000366,0.00373134
26226,268,3e-06,0.000386,0.00373134
22557,268,3e-06,0.000367,0.00373134
25873,268,2e-06,0.000444,0.00373134
25982,268,3e-06,0.000413,0.00373134
15741,268,2e-06,0.000365,0.00373134
22539,268,3e-06,0.000397,0.00373134
227,268,3e-06,0.000321,0.00373134
21644,268,1e-06,0.000364,0.00373134
27019,268,3e-06,0.000364,0.00373134
13595,268,3e-06,0.000362,0.00373134
35890,268,2e-06,0.000387,0.00373134
33354,268,2e-06,0.000374,0.00373134
1160,268,2e-06,0.000402,0.00373134
33442,268,2e-06,0.000633,0.00373134
7773,268,1.5e-05,0.000465,0.00373134
29111,268,3e-06,0.000578,0.00373134
31099,268,4e-06,0.000606,0.00373134
18548,268,3e-06,0.000367,0.00373134
11183,268,3e-06,0.000363,0.00373134
18943,268,2e-06,0.000366,0.00373134
-90191,268,1e-06,0.000364,0.00373134
36650,268,3e-06,0.000367,0.00373134
23445,268,2e-06,0.000366,0.00373134
37183,268,3e-06,0.000367,0.00373134
-76324,268,2e-06,0.000384,0.00373134
23907,268,2e-06,0.000366,0.00373134
17766,268,1e-06,0.000366,0.00373134
16008,268,1e-06,0.000366,0.00373134
36793,268,1e-06,0.000368,0.00373134
24523,268,3e-06,0.000368,0.00373134
2369,268,3e-06,0.000359,0.00373134
8429,268,2e-06,0.000365,0.00373134
5629,268,3e-06,0.000364,0.00373134
5877,268,1e-06,0.000362,0.00373134
10717,268,1e-06,0.00043,0.00373134
36419,268,3e-06,0.000379,0.00373134
35921,268,2e-06,0.000493,0.00373134
31489,268,3e-06,0.000647,0.00373134
2809,268,4e-06,0.000628,0.00373134
1,268,5e-06,0.000569,0.00373134
18008,268,2e-06,0.000367,0.00373134
17978,268,1e-06,0.000365,0.00373134
361,268,3e-06,0.000328,0.00373134
11509,268,2e-06,0.000373,0.00373134
13281,268,2e-06,0.000375,0.00373134
9484,268,2e-06,0.000373,0.00373134
6631,268,1e-06,0.000374,0.00373134
33949,268,3e-06,0.000377,0.00373134
25356,268,2e-06,0.000377,0.00373134
18255,268,1e-06,0.000376,0.00373134
26742,268,1e-06,0.000377,0.00373134
19847,268,2e-06,0.000372,0.00373134
-76392,268,2e-06,0.000377,0.00373134
32993,268,2e-06,0.000378,0.00373134
-76391,268,2e-06,0.000378,0.00373134
34005,268,1e-06,0.000378,0.00373134
37160,268,1e-06,0.000419,0.00373134
9584,268,2e-06,0.000373,0.00373134
31938,268,2e-06,0.000377,0.00373134
-62859,268,2e-06,0.000629,0.00373134
19079,268,4e-06,0.000611,0.00373134
1328,268,4e-06,0.000394,0.00373134
15,268,3e-06,0.000377,0.00746269
28570,268,2e-06,0.000378,0.00373134
10265,268,3e-06,0.000391,0.00373134
33677,268,2e-06,0.000377,0.00373134
17597,268,3e-06,0.000377,0.00373134
20,268,2e-06,0.000378,0.00746269
14227,268,2e-06,0.000377,0.00373134
32814,268,1e-06,0.000377,0.00373134
31839,268,2e-06,0.000376,0.00373134
1178,268,2e-06,0.000348,0.00373134
3206,268,2e-06,0.000368,0.00373134
20071,268,1e-06,0.000376,0.00373134
30385,268,1e-06,0.000378,0.00373134
31419,268,2e-06,0.000377,0.00373134
17202,268,2e-06,0.000376,0.00373134
-74995,268,2e-06,0.000381,0.00373134
32651,268,2e-06,0.000377,0.00373134
26652,268,2e-06,0.000598,0.00373134
15457,268,5e-06,0.000394,0.00373134
29941,268,3e-06,0.000474,0.00373134
31399,268,3e-06,0.000384,0.00373134
70,268,3e-06,0.000314,0.00373134
19797,268,3e-06,0.000362,0.00373134
21823,268,3e-06,0.000368,0.00373134
17895,268,3e-06,0.000365,0.00373134
23665,268,3e-06,0.000368,0.00373134
8325,268,3e-06,0.000359,0.00373134
2876,268,2e-06,0.000427,0.00373134
1475,268,2e-06,0.000478,0.00373134
36341,268,3e-06,0.000378,0.00373134
27763,268,3e-06,0.000408,0.00373134
6015,268,1e-06,0.000389,0.00373134
26758,268,2e-06,0.000365,0.00373134
8247,268,3e-06,0.000364,0.00373134
29074,268,2e-06,0.000367,0.00373134
18962,268,3e-06,0.000365,0.00373134
12509,268,2e-06,0.000364,0.00373134
2371,268,2e-06,0.000378,0.00373134
36418,268,2e-06,0.000381,0.00373134
25403,268,3e-06,0.000374,0.00373134
-62711,268,2e-06,0.000437,0.00373134
14725,268,4e-06,0.000389,0.00373134
34141,268,3e-06,0.000507,0.00373134
22725,268,6e-06,0.000386,0.00373134
9508,268,2e-06,0.000397,0.00373134
9566,268,2e-06,0.000383,0.00373134
35156,268,1e-05,0.000374,0.00373134
29460,268,3e-06,0.000406,0.00373134
8374,268,3e-06,0.00039,0.00373134
4951,268,2e-06,0.000377,0.00373134
121,268,3e-06,0.000395,0.00746269
6557,268,2e-06,0.000381,0.00373134
16962,268,2e-06,0.000518,0.00373134
28313,268,2e-06,0.000403,0.00373134
6408,268,2e-06,0.00038,0.00373134
12077,268,3e-06,0.000381,0.00373134
29598,268,2e-06,0.000398,0.00373134
15393,268,4e-06,0.000382,0.00373134
8164,268,3e-06,0.000382,0.00373134
16406,268,2e-06,0.000403,0.00373134
4592,268,2e-06,0.000371,0.00373134
17389,268,1e-06,0.000376,0.00373134
14807,268,1e-06,0.000376,0.00373134
1,268,5e-06,0.000602,0.00373134
5452,268,3e-06,0.000617,0.00373134
3691,268,3e-06,0.000615,0.00373134
36771,268,4e-06,0.00064,0.00373134
7170,268,4e-06,0.000491,0.00373134
25971,268,3e-06,0.000379,0.00373134
15087,268,3e-06,0.000383,0.00373134
20587,268,3e-06,0.000385,0.00373134
17416,268,3e-06,0.00038,0.00373134
24690,268,2e-06,0.000386,0.00373134
17612,268,3e-06,0.000384,0.00373134
13027,268,3e-06,0.000385,0.00373134
26048,268,2e-06,0.000405,0.00373134
1046,268,2e-06,0.000358,0.00373134
13073,268,3e-06,0.000382,0.00373134
12156,268,3e-06,0.000389,0.00373134
21404,268,2e-06,0.000378,0.00373134
26814,268,3e-06,0.000387,0.00373134
9494,268,3e-06,0.000384,0.00373134
25451,268,2e-06,0.000385,0.00373134
31339,268,2e-06,0.000383,0.00373134
4329,268,1e-06,0.000616,0.00373134
16562,268,3e-06,0.000429,0.00373134
9160,268,3e-06,0.000631,0.00373134
27844,268,4e-06,0.000529,0.00373134
17908,268,3e-06,0.000401,0.00373134
33065,268,4e-06,0.000412,0.00373134
37889,268,1e-06,0.000368,0.00373134
24717,268,4e-06,0.000364,0.00373134
-62654,268,2e-06,0.000373,0.00373134
-62761,268,2e-06,0.000368,0.00373134
21625,268,3e-06,0.000367,0.00373134
23881,268,4e-06,0.000368,0.00373134
34137,268,4e-06,0.000368,0.00373134
15470,268,3e-06,0.00038,0.00373134
18398,268,4e-06,0.000432,0.00373134
15649,268,3e-06,0.000628,0.00373134
3432,268,3e-06,0.000386,0.00373134
36473,268,4e-06,0.000364,0.00373134
6872,268,3e-06,0.000365,0.00373134
29551,268,3e-06,0.000367,0.00373134
28790,268,3e-06,0.000367,0.00373134
25291,268,2e-06,0.000367,0.00373134
32933,268,3e-06,0.000438,0.00373134
15314,268,4e-06,0.00039,0.00373134
32218,268,3e-06,0.000586,0.00373134
3098,268,4e-06,0.000624,0.00373134
30131,268,3e-06,0.000597,0.00373134
20845,268,3e-06,0.000387,0.00373134
80,268,3e-06,0.000296,0.00373134
30225,268,2e-06,0.000494,0.00373134
16740,268,3e-06,0.000409,0.00373134
10053,268,2e-06,0.00037,0.00373134
29675,268,3e-06,0.000394,0.00373134
3560,268,3e-06,0.00036,0.00373134
17663,268,3e-06,0.000365,0.00373134
4590,268,2e-06,0.000375,0.00373134
22790,268,2e-06,0.000373,0.00373134
8507,268,1e-06,0.000378,0.00373134
10336,268,2e-06,0.000382,0.00373134
28730,268,2e-06,0.000401,0.00373134
36515,268,1e-06,0.000383,0.00373134
33891,268,6e-06,0.000377,0.00373134
24861,268,4e-06,0.000377,0.00373134
7782,268,2e-06,0.000377,0.00373134
37446,268,1e-06,0.000427,0.00373134
18082,268,1e-05,0.000621,0.00373134
3563,268,4e-06,0.000444,0.00373134
26430,268,3e-06,0.000622,0.00373134
15744,268,4e-06,0.000629,0.00373134
24540,268,2e-06,0.000384,0.00373134
13304,268,2e-06,0.00038,0.00373134
33042,268,2e-06,0.000381,0.00373134
10935,268,3e-06,0.000382,0.00373134
37580,268,2e-06,0.000378,0.00373134
13656,268,1e-06,0.000378,0.00373134
9013,268,1e-06,0.000381,0.00373134
37882,268,2e-06,0.000391,0.00373134
2403,268,5e-06,0.000367,0.00373134
18698,268,2e-06,0.00038,0.00373134
12073,268,3e-06,0.00038,0.00373134
12940,268,1e-06,0.00038,0.00373134
32250,268,5e-06,0.000377,0.00373134
18582,268,2e-06,0.000395,0.00373134
22877,268,4e-06,0.000379,0.00373134
13097,268,1e-06,0.000384,0.00373134
6467,268,2e-06,0.000423,0.00373134
30852,268,3e-06,0.000452,0.00373134
11737,268,3e-06,0.000472,0.00373134
1989,268,4e-06,0.000399,0.00373134
32120,268,2e-06,0.000395,0.00373134
1,268,2e-06,0.000385,0.00746269
18034,268,3e-06,0.000381,0.00373134
7805,268,1e-06,0.000377,0.00373134
37913,268,1e-06,0.000382,0.00373134
37768,268,2e-06,0.000386,0.00373134
26534,268,2e-06,0.000381,0.00373134
25106,268,2e-06,0.000377,0.00373134
102,268,1e-06,0.000305,0.00373134
20130,268,1e-05,0.000376,0.00373134
5517,268,2e-06,0.000376,0.00373134
17941,268,2e-06,0.000382,0.00373134
